samplingfm/Benchmarks/enqueueSeqSK.sk_10_42.cnf,sat4j-jar,2.3.1,SAT,458
samplingfm/Benchmarks/enqueueSeqSK.sk_10_42.cnf,cryptominisat,5.6.7,SAT,152
samplingfm/Benchmarks/enqueueSeqSK.sk_10_42.cnf,cryptominisat,5.6.8,SAT,143
samplingfm/Benchmarks/110.sk_3_88.cnf,sat4j-java,2.3.1,SAT,32
samplingfm/Benchmarks/110.sk_3_88.cnf,sat4j-maven,2.3.1,SAT,4498
samplingfm/Benchmarks/110.sk_3_88.cnf,sat4j-jar,2.3.1,SAT,329
samplingfm/Benchmarks/110.sk_3_88.cnf,cryptominisat,5.6.7,SAT,56
samplingfm/Benchmarks/110.sk_3_88.cnf,cryptominisat,5.6.8,SAT,71
samplingfm/Benchmarks/84.sk_4_77.cnf,sat4j-java,2.3.1,SAT,26
samplingfm/Benchmarks/84.sk_4_77.cnf,sat4j-maven,2.3.1,SAT,4476
samplingfm/Benchmarks/84.sk_4_77.cnf,sat4j-jar,2.3.1,SAT,290
samplingfm/Benchmarks/84.sk_4_77.cnf,cryptominisat,5.6.7,SAT,28
samplingfm/Benchmarks/84.sk_4_77.cnf,cryptominisat,5.6.8,SAT,34
samplingfm/Benchmarks/logcount.sk_16_86.cnf,sat4j-java,2.3.1,SAT,86305
samplingfm/Benchmarks/logcount.sk_16_86.cnf,sat4j-maven,2.3.1,SAT,96195
samplingfm/Benchmarks/logcount.sk_16_86.cnf,sat4j-jar,2.3.1,SAT,31027
samplingfm/Benchmarks/logcount.sk_16_86.cnf,cryptominisat,5.6.7,SAT,128341
samplingfm/Benchmarks/logcount.sk_16_86.cnf,cryptominisat,5.6.8,SAT,117908
samplingfm/Benchmarks/54.sk_12_97.cnf,sat4j-java,2.3.1,SAT,47
samplingfm/Benchmarks/54.sk_12_97.cnf,sat4j-maven,2.3.1,SAT,3574
samplingfm/Benchmarks/54.sk_12_97.cnf,sat4j-jar,2.3.1,SAT,345
samplingfm/Benchmarks/54.sk_12_97.cnf,cryptominisat,5.6.7,SAT,108
samplingfm/Benchmarks/54.sk_12_97.cnf,cryptominisat,5.6.8,SAT,44
samplingfm/Benchmarks/tutorial2.sk_3_4.cnf,sat4j-java,2.3.1,SAT,45
samplingfm/Benchmarks/tutorial2.sk_3_4.cnf,sat4j-maven,2.3.1,SAT,3445
samplingfm/Benchmarks/tutorial2.sk_3_4.cnf,sat4j-jar,2.3.1,SAT,273
samplingfm/Benchmarks/tutorial2.sk_3_4.cnf,cryptominisat,5.6.7,SAT,42
samplingfm/Benchmarks/tutorial2.sk_3_4.cnf,cryptominisat,5.6.8,SAT,45
samplingfm/Benchmarks/karatsuba.sk_7_41.cnf,sat4j-java,2.3.1,SAT,2217
samplingfm/Benchmarks/karatsuba.sk_7_41.cnf,sat4j-maven,2.3.1,SAT,6059
samplingfm/Benchmarks/karatsuba.sk_7_41.cnf,sat4j-jar,2.3.1,SAT,2789
samplingfm/Benchmarks/karatsuba.sk_7_41.cnf,cryptominisat,5.6.7,SAT,685
samplingfm/Benchmarks/karatsuba.sk_7_41.cnf,cryptominisat,5.6.8,SAT,723
samplingfm/Benchmarks/signedAvg.sk_8_1020.cnf,sat4j-java,2.3.1,SAT,461
samplingfm/Benchmarks/signedAvg.sk_8_1020.cnf,sat4j-maven,2.3.1,SAT,4189
samplingfm/Benchmarks/signedAvg.sk_8_1020.cnf,sat4j-jar,2.3.1,SAT,810
samplingfm/Benchmarks/signedAvg.sk_8_1020.cnf,cryptominisat,5.6.7,SAT,268
samplingfm/Benchmarks/signedAvg.sk_8_1020.cnf,cryptominisat,5.6.8,SAT,265
samplingfm/Benchmarks/30.sk_5_76.cnf,sat4j-java,2.3.1,SAT,64
samplingfm/Benchmarks/30.sk_5_76.cnf,sat4j-maven,2.3.1,SAT,3726
samplingfm/Benchmarks/30.sk_5_76.cnf,sat4j-jar,2.3.1,SAT,459
samplingfm/Benchmarks/30.sk_5_76.cnf,cryptominisat,5.6.7,SAT,198
samplingfm/Benchmarks/30.sk_5_76.cnf,cryptominisat,5.6.8,SAT,135
samplingfm/Benchmarks/SetTest.sk_9_21.cnf,sat4j-java,2.3.1,SAT,102
samplingfm/Benchmarks/SetTest.sk_9_21.cnf,sat4j-maven,2.3.1,SAT,3750
samplingfm/Benchmarks/SetTest.sk_9_21.cnf,sat4j-jar,2.3.1,SAT,516
samplingfm/Benchmarks/SetTest.sk_9_21.cnf,cryptominisat,5.6.7,SAT,119
samplingfm/Benchmarks/SetTest.sk_9_21.cnf,cryptominisat,5.6.8,SAT,110
samplingfm/Benchmarks/compress.sk_17_291.cnf,sat4j-java,2.3.1,SAT,3669
samplingfm/Benchmarks/compress.sk_17_291.cnf,sat4j-maven,2.3.1,SAT,7574
samplingfm/Benchmarks/compress.sk_17_291.cnf,sat4j-jar,2.3.1,SAT,4527
samplingfm/Benchmarks/compress.sk_17_291.cnf,cryptominisat,5.6.7,SAT,780
samplingfm/Benchmarks/compress.sk_17_291.cnf,cryptominisat,5.6.8,SAT,779
samplingfm/Benchmarks/xpose.sk_6_134.cnf,sat4j-java,2.3.1,SAT,103530
samplingfm/Benchmarks/xpose.sk_6_134.cnf,sat4j-maven,2.3.1,SAT,105023
samplingfm/Benchmarks/xpose.sk_6_134.cnf,sat4j-jar,2.3.1,SAT,104763
samplingfm/Benchmarks/xpose.sk_6_134.cnf,cryptominisat,5.6.7,SAT,15080
samplingfm/Benchmarks/xpose.sk_6_134.cnf,cryptominisat,5.6.8,SAT,15135
